date,State,District,Sub-District,NewCases,CumCases,Recovered,CumRecovered,Deaths,CumDeaths,ActiveCases
16/07/2021,Selangor,Kuala Langat,Tanjung 12(2),23,2024,25,1951,0,9,64
16/07/2021,Selangor,Kuala Langat,Telok Panglima Garang,80,6253,42,6077,0,32,144
16/07/2021,Selangor,Kuala Selangor,Api-Api,2,214,6,184,0,1,29
16/07/2021,Selangor,Kuala Selangor,Bestari Jaya,3,1707,23,1646,0,8,53
16/07/2021,Selangor,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
16/07/2021,Selangor,Kuala Selangor,Ijok,130,4717,54,4131,3,34,552
16/07/2021,Selangor,Kuala Selangor,Jeram,13,1435,26,1255,1,12,168
16/07/2021,Selangor,Kuala Selangor,Kuala Selangor,11,750,9,677,0,5,68
16/07/2021,Selangor,Kuala Selangor,Pasangan,0,51,0,43,0,0,8
16/07/2021,Selangor,Kuala Selangor,Penjara,0,12,0,12,0,0,0
16/07/2021,Selangor,Kuala Selangor,Tanjong Karang,5,760,3,716,1,10,34
16/07/2021,Selangor,Kuala Selangor,Ujong Permatang,1,134,0,130,0,2,2
16/07/2021,Selangor,Petaling,Bukit Raja,115,7084,79,6615,1,37,432
16/07/2021,Selangor,Petaling,Damansara,649,31489,387,29269,4,176,2044
16/07/2021,Selangor,Petaling,Penjara,0,18,0,17,0,0,1
16/07/2021,Selangor,Petaling,Petaling,593,33294,480,31199,9,362,1733
16/07/2021,Selangor,Petaling,Sungai Buloh,343,22510,365,20757,2,122,1631
16/07/2021,Selangor,Sabak Bernam,Bagan Nakhoda Omar,0,162,0,137,0,4,21
16/07/2021,Selangor,Sabak Bernam,Panchang Bedena,1,316,0,275,0,0,41
16/07/2021,Selangor,Sabak Bernam,Pasir Panjang,3,353,0,325,0,2,26
16/07/2021,Selangor,Sabak Bernam,Penjara,0,4,0,4,0,0,0
16/07/2021,Selangor,Sabak Bernam,Sabak,0,431,1,419,0,4,8
16/07/2021,Selangor,Sabak Bernam,Sungai Panjang,0,280,0,262,0,5,13
16/07/2021,Selangor,Sepang,Dengkil,97,11805,344,11097,0,54,654
16/07/2021,Selangor,Sepang,Labu,26,6646,37,6479,0,16,151
16/07/2021,Selangor,Sepang,Penjara,0,87,0,86,0,0,1
16/07/2021,Selangor,Sepang,Sepang,11,2071,39,1914,0,13,144
17/07/2021,Selangor,Gombak,Batu,390,15597,163,14150,6,169,1278
17/07/2021,Selangor,Gombak,Hulu Kelang,177,5053,77,4296,3,63,694
17/07/2021,Selangor,Gombak,Kuang,12,3267,109,2834,0,15,418
17/07/2021,Selangor,Gombak,Penjara,0,242,0,238,0,2,0
17/07/2021,Selangor,Gombak,Rawang,206,6847,72,5972,1,68,807
17/07/2021,Selangor,Gombak,Setapak,9,3163,56,2831,0,27,305
17/07/2021,Selangor,Hulu Langat,Ampang,413,15986,306,14077,2,189,1720
17/07/2021,Selangor,Hulu Langat,Beranang,37,1802,30,1198,0,18,586
17/07/2021,Selangor,Hulu Langat,Cheras,205,14984,265,13495,2,159,1330
17/07/2021,Selangor,Hulu Langat,Hulu Langat,89,2954,41,2462,0,30,462
17/07/2021,Selangor,Hulu Langat,Hulu Semenyih,1,8,0,1,0,0,6
17/07/2021,Selangor,Hulu Langat,Kajang,361,23259,332,20832,2,168,2259
17/07/2021,Selangor,Hulu Langat,Penjara,10,3071,66,2865,0,0,206
17/07/2021,Selangor,Hulu Langat,Semenyih,24,5710,21,5460,1,44,206
17/07/2021,Selangor,Hulu Selangor,Ampang Pechah,10,502,3,456,0,4,42
17/07/2021,Selangor,Hulu Selangor,Batang Kali,27,660,10,581,0,5,74
17/07/2021,Selangor,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
17/07/2021,Selangor,Hulu Selangor,Hulu Bernam,13,252,5,216,1,4,32
17/07/2021,Selangor,Hulu Selangor,Hulu Yam,13,427,0,81,0,3,343
17/07/2021,Selangor,Hulu Selangor,Kalumpang,9,288,7,259,0,2,27
17/07/2021,Selangor,Hulu Selangor,Kerling,1,83,0,76,0,0,7
17/07/2021,Selangor,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
17/07/2021,Selangor,Hulu Selangor,Penjara,0,277,0,277,0,0,0
17/07/2021,Selangor,Hulu Selangor,Pertak,0,0,0,0,0,0,0
17/07/2021,Selangor,Hulu Selangor,Rasa,6,312,7,281,2,4,27
17/07/2021,Selangor,Hulu Selangor,Serendah,143,5258,112,4665,2,36,557
17/07/2021,Selangor,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
17/07/2021,Selangor,Hulu Selangor,Sungai Tinggi,0,96,0,96,0,0,0
17/07/2021,Selangor,Klang,Kapar,64,22259,44,21762,2,62,435
17/07/2021,Selangor,Klang,Klang,382,39787,246,37331,4,261,2195
17/07/2021,Selangor,Klang,Penjara,0,13,0,13,0,0,0
17/07/2021,Selangor,Kuala Langat,Bandar,5,443,12,422,0,4,17
17/07/2021,Selangor,Kuala Langat,Batu,3,389,8,369,0,6,14
17/07/2021,Selangor,Kuala Langat,Jugra,0,425,3,407,0,2,16
17/07/2021,Selangor,Kuala Langat,Kelanang,0,183,0,172,0,1,10
17/07/2021,Selangor,Kuala Langat,Morib,5,541,5,523,0,12,6
17/07/2021,Selangor,Kuala Langat,Penjara,1,218,0,188,0,0,30
17/07/2021,Selangor,Kuala Langat,Tanjung 12(1),77,5535,36,5135,1,27,373
17/07/2021,Selangor,Kuala Langat,Tanjung 12(2),18,2042,11,1962,0,9,71
17/07/2021,Selangor,Kuala Langat,Telok Panglima Garang,27,6280,27,6104,0,32,144
17/07/2021,Selangor,Kuala Selangor,Api-Api,13,227,8,192,0,1,34
17/07/2021,Selangor,Kuala Selangor,Bestari Jaya,20,1727,7,1653,0,8,66
17/07/2021,Selangor,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
17/07/2021,Selangor,Kuala Selangor,Ijok,83,4800,83,4214,0,34,553
17/07/2021,Selangor,Kuala Selangor,Jeram,36,1471,38,1293,1,13,165
17/07/2021,Selangor,Kuala Selangor,Kuala Selangor,13,763,16,693,0,5,65
17/07/2021,Selangor,Kuala Selangor,Pasangan,0,51,2,45,0,0,6
17/07/2021,Selangor,Kuala Selangor,Penjara,0,12,0,12,0,0,0
17/07/2021,Selangor,Kuala Selangor,Tanjong Karang,5,765,15,731,1,11,23
17/07/2021,Selangor,Kuala Selangor,Ujong Permatang,0,134,0,130,0,2,2
17/07/2021,Selangor,Petaling,Bukit Raja,97,7181,66,6681,0,37,463
17/07/2021,Selangor,Petaling,Damansara,820,32309,306,29575,7,183,2551
17/07/2021,Selangor,Petaling,Penjara,0,18,0,17,0,0,1
17/07/2021,Selangor,Petaling,Petaling,539,33833,306,31505,5,367,1961
17/07/2021,Selangor,Petaling,Sungai Buloh,417,22927,272,21029,3,125,1773
17/07/2021,Selangor,Sabak Bernam,Bagan Nakhoda Omar,0,162,0,137,0,4,21
17/07/2021,Selangor,Sabak Bernam,Panchang Bedena,7,323,0,275,0,0,48
17/07/2021,Selangor,Sabak Bernam,Pasir Panjang,11,364,0,325,0,2,37
17/07/2021,Selangor,Sabak Bernam,Penjara,0,4,0,4,0,0,0
17/07/2021,Selangor,Sabak Bernam,Sabak,0,431,1,420,0,4,7
17/07/2021,Selangor,Sabak Bernam,Sungai Panjang,0,280,0,262,0,5,13
17/07/2021,Selangor,Sepang,Dengkil,126,11931,135,11232,0,54,645
17/07/2021,Selangor,Sepang,Labu,25,6671,33,6512,1,17,142
17/07/2021,Selangor,Sepang,Penjara,0,87,1,87,0,0,0
17/07/2021,Selangor,Sepang,Sepang,31,2102,60,1974,0,13,115
18/07/2021,Selangor,Gombak,Batu,423,16020,249,14399,3,172,1449
18/07/2021,Selangor,Gombak,Hulu Kelang,76,5129,147,4443,1,64,622
18/07/2021,Selangor,Gombak,Kuang,111,3378,26,2860,2,17,501
18/07/2021,Selangor,Gombak,Penjara,0,242,0,238,0,2,0
18/07/2021,Selangor,Gombak,Rawang,63,6910,185,6157,1,69,684
18/07/2021,Selangor,Gombak,Setapak,65,3228,51,2882,0,27,319
18/07/2021,Selangor,Hulu Langat,Ampang,198,16184,20,14097,8,197,1890
18/07/2021,Selangor,Hulu Langat,Beranang,17,1819,4,1202,2,20,597
18/07/2021,Selangor,Hulu Langat,Cheras,143,15127,15,13510,3,162,1455
18/07/2021,Selangor,Hulu Langat,Hulu Langat,46,3000,3,2465,2,32,503
18/07/2021,Selangor,Hulu Langat,Hulu Semenyih,1,9,2,3,0,0,6
18/07/2021,Selangor,Hulu Langat,Kajang,166,23425,32,20864,6,174,2387
18/07/2021,Selangor,Hulu Langat,Penjara,6,3077,1,2866,0,0,211
18/07/2021,Selangor,Hulu Langat,Semenyih,26,5736,1,5461,0,44,231
18/07/2021,Selangor,Hulu Selangor,Ampang Pechah,4,506,0,456,0,4,46
18/07/2021,Selangor,Hulu Selangor,Batang Kali,9,669,11,592,1,6,71
18/07/2021,Selangor,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
18/07/2021,Selangor,Hulu Selangor,Hulu Bernam,1,253,2,218,0,4,31
18/07/2021,Selangor,Hulu Selangor,Hulu Yam,3,430,0,81,0,3,346
18/07/2021,Selangor,Hulu Selangor,Kalumpang,1,289,4,263,0,2,24
18/07/2021,Selangor,Hulu Selangor,Kerling,4,87,0,76,0,0,11
18/07/2021,Selangor,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
18/07/2021,Selangor,Hulu Selangor,Penjara,0,277,0,277,0,0,0
18/07/2021,Selangor,Hulu Selangor,Pertak,0,0,0,0,0,0,0
18/07/2021,Selangor,Hulu Selangor,Rasa,1,313,5,286,0,4,23
18/07/2021,Selangor,Hulu Selangor,Serendah,56,5314,55,4720,0,36,558
18/07/2021,Selangor,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
18/07/2021,Selangor,Hulu Selangor,Sungai Tinggi,0,96,0,96,0,0,0
18/07/2021,Selangor,Klang,Kapar,104,22363,207,21969,0,62,332
18/07/2021,Selangor,Klang,Klang,799,40586,1019,38350,9,270,1966
18/07/2021,Selangor,Klang,Penjara,0,13,0,13,0,0,0
18/07/2021,Selangor,Kuala Langat,Bandar,2,445,4,426,0,4,15
18/07/2021,Selangor,Kuala Langat,Batu,0,389,6,375,0,6,8
18/07/2021,Selangor,Kuala Langat,Jugra,4,429,3,410,0,2,17
18/07/2021,Selangor,Kuala Langat,Kelanang,3,186,2,174,0,1,11
18/07/2021,Selangor,Kuala Langat,Morib,7,548,2,525,0,12,11
18/07/2021,Selangor,Kuala Langat,Penjara,0,218,0,188,0,0,30
18/07/2021,Selangor,Kuala Langat,Tanjung 12(1),72,5607,68,5203,1,28,376
18/07/2021,Selangor,Kuala Langat,Tanjung 12(2),20,2062,20,1982,0,9,71
18/07/2021,Selangor,Kuala Langat,Telok Panglima Garang,35,6315,44,6148,1,33,134
18/07/2021,Selangor,Kuala Selangor,Api-Api,3,230,1,193,0,1,36
18/07/2021,Selangor,Kuala Selangor,Bestari Jaya,19,1746,10,1663,0,8,75
18/07/2021,Selangor,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
18/07/2021,Selangor,Kuala Selangor,Ijok,67,4867,12,4226,0,34,608
18/07/2021,Selangor,Kuala Selangor,Jeram,28,1499,4,1297,1,14,188
18/07/2021,Selangor,Kuala Selangor,Kuala Selangor,11,774,0,693,0,5,76
18/07/2021,Selangor,Kuala Selangor,Pasangan,0,51,0,45,0,0,6
18/07/2021,Selangor,Kuala Selangor,Penjara,0,12,0,12,0,0,0
18/07/2021,Selangor,Kuala Selangor,Tanjong Karang,4,769,0,731,0,11,27
18/07/2021,Selangor,Kuala Selangor,Ujong Permatang,1,135,0,130,0,2,3
18/07/2021,Selangor,Petaling,Bukit Raja,118,7299,83,6764,2,39,496
18/07/2021,Selangor,Petaling,Damansara,746,33055,413,29988,14,197,2870
18/07/2021,Selangor,Petaling,Penjara,0,18,0,17,0,0,1
18/07/2021,Selangor,Petaling,Petaling,720,34553,406,31911,16,383,2259
18/07/2021,Selangor,Petaling,Sungai Buloh,543,23470,313,21342,6,131,1997
18/07/2021,Selangor,Sabak Bernam,Bagan Nakhoda Omar,0,162,4,141,1,5,16
18/07/2021,Selangor,Sabak Bernam,Panchang Bedena,3,326,8,283,0,0,43
18/07/2021,Selangor,Sabak Bernam,Pasir Panjang,1,365,2,327,0,2,36
18/07/2021,Selangor,Sabak Bernam,Penjara,0,4,0,4,0,0,0
18/07/2021,Selangor,Sabak Bernam,Sabak,0,431,1,421,0,4,6
18/07/2021,Selangor,Sabak Bernam,Sungai Panjang,1,281,4,266,0,5,10
18/07/2021,Selangor,Sepang,Dengkil,69,12000,33,11265,2,56,679
18/07/2021,Selangor,Sepang,Labu,15,6686,2,6514,0,17,155
18/07/2021,Selangor,Sepang,Penjara,0,87,0,87,0,0,0
18/07/2021,Selangor,Sepang,Sepang,11,2113,1,1975,0,13,125
19/07/2021,Selangor,Gombak,Batu,224,16244,210,14609,5,177,1458
19/07/2021,Selangor,Gombak,Hulu Kelang,42,5171,128,4571,1,65,535
19/07/2021,Selangor,Gombak,Kuang,29,3407,52,2912,0,17,478
19/07/2021,Selangor,Gombak,Penjara,0,242,0,238,0,2,0
19/07/2021,Selangor,Gombak,Rawang,62,6972,122,6279,3,72,621
19/07/2021,Selangor,Gombak,Setapak,0,3228,75,2957,2,29,242
19/07/2021,Selangor,Hulu Langat,Ampang,379,16563,332,14429,5,202,1932
19/07/2021,Selangor,Hulu Langat,Beranang,95,1914,93,1295,0,20,599
19/07/2021,Selangor,Hulu Langat,Cheras,189,15316,282,13792,2,164,1360
19/07/2021,Selangor,Hulu Langat,Hulu Langat,83,3083,49,2514,1,33,536
19/07/2021,Selangor,Hulu Langat,Hulu Semenyih,1,10,0,3,0,0,7
19/07/2021,Selangor,Hulu Langat,Kajang,446,23871,306,21170,3,177,2524
19/07/2021,Selangor,Hulu Langat,Penjara,0,3077,20,2886,0,0,191
19/07/2021,Selangor,Hulu Langat,Semenyih,27,5763,44,5505,0,44,214
19/07/2021,Selangor,Hulu Selangor,Ampang Pechah,1,507,4,460,0,4,43
19/07/2021,Selangor,Hulu Selangor,Batang Kali,6,675,9,601,0,6,68
19/07/2021,Selangor,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
19/07/2021,Selangor,Hulu Selangor,Hulu Bernam,2,255,2,220,1,5,30
19/07/2021,Selangor,Hulu Selangor,Hulu Yam,3,433,0,81,0,3,349
19/07/2021,Selangor,Hulu Selangor,Kalumpang,9,298,3,266,0,2,30
19/07/2021,Selangor,Hulu Selangor,Kerling,0,87,1,77,0,0,10
19/07/2021,Selangor,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
19/07/2021,Selangor,Hulu Selangor,Penjara,0,277,0,277,0,0,0
19/07/2021,Selangor,Hulu Selangor,Pertak,0,0,0,0,0,0,0
19/07/2021,Selangor,Hulu Selangor,Rasa,0,313,2,288,0,4,21
19/07/2021,Selangor,Hulu Selangor,Serendah,77,5391,75,4795,1,37,559
19/07/2021,Selangor,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
19/07/2021,Selangor,Hulu Selangor,Sungai Tinggi,0,96,0,96,0,0,0
19/07/2021,Selangor,Klang,Kapar,65,22428,101,22070,1,63,295
19/07/2021,Selangor,Klang,Klang,290,40876,665,39015,3,273,1588
19/07/2021,Selangor,Klang,Penjara,0,13,0,13,0,0,0
19/07/2021,Selangor,Kuala Langat,Bandar,1,446,6,432,0,4,10
19/07/2021,Selangor,Kuala Langat,Batu,7,396,3,378,0,6,12
19/07/2021,Selangor,Kuala Langat,Jugra,7,436,8,418,0,2,16
19/07/2021,Selangor,Kuala Langat,Kelanang,6,192,2,176,0,1,15
19/07/2021,Selangor,Kuala Langat,Morib,1,549,2,527,0,12,10
19/07/2021,Selangor,Kuala Langat,Penjara,0,218,16,204,0,0,14
19/07/2021,Selangor,Kuala Langat,Tanjung 12(1),42,5649,67,5270,1,29,350
19/07/2021,Selangor,Kuala Langat,Tanjung 12(2),13,2075,24,2006,0,9,60
19/07/2021,Selangor,Kuala Langat,Telok Panglima Garang,47,6362,37,6185,0,33,144
19/07/2021,Selangor,Kuala Selangor,Api-Api,6,236,1,194,0,1,41
19/07/2021,Selangor,Kuala Selangor,Bestari Jaya,13,1759,18,1681,0,8,70
19/07/2021,Selangor,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
19/07/2021,Selangor,Kuala Selangor,Ijok,92,4959,60,4286,1,35,638
19/07/2021,Selangor,Kuala Selangor,Jeram,7,1506,24,1321,0,14,171
19/07/2021,Selangor,Kuala Selangor,Kuala Selangor,10,784,3,696,0,5,83
19/07/2021,Selangor,Kuala Selangor,Pasangan,1,52,1,46,0,0,6
19/07/2021,Selangor,Kuala Selangor,Penjara,0,12,0,12,0,0,0
19/07/2021,Selangor,Kuala Selangor,Tanjong Karang,11,780,3,734,1,12,34
19/07/2021,Selangor,Kuala Selangor,Ujong Permatang,2,137,0,130,0,2,5
19/07/2021,Selangor,Petaling,Bukit Raja,103,7402,124,6888,1,40,474
19/07/2021,Selangor,Petaling,Damansara,639,33694,568,30556,7,204,2934
19/07/2021,Selangor,Petaling,Penjara,0,18,0,17,0,0,1
19/07/2021,Selangor,Petaling,Petaling,594,35147,487,32398,12,395,2354
19/07/2021,Selangor,Petaling,Sungai Buloh,540,24010,452,21794,5,136,2080
19/07/2021,Selangor,Sabak Bernam,Bagan Nakhoda Omar,0,162,0,141,0,5,16
19/07/2021,Selangor,Sabak Bernam,Panchang Bedena,10,336,1,284,0,0,52
19/07/2021,Selangor,Sabak Bernam,Pasir Panjang,6,371,1,328,1,3,40
19/07/2021,Selangor,Sabak Bernam,Penjara,0,4,0,4,0,0,0
19/07/2021,Selangor,Sabak Bernam,Sabak,5,436,0,421,1,5,10
19/07/2021,Selangor,Sabak Bernam,Sungai Panjang,1,282,0,266,0,5,11
19/07/2021,Selangor,Sepang,Dengkil,91,12091,211,11476,1,57,558
19/07/2021,Selangor,Sepang,Labu,51,6737,41,6555,0,17,165
19/07/2021,Selangor,Sepang,Penjara,0,87,0,87,0,0,0
19/07/2021,Selangor,Sepang,Sepang,28,2141,26,2001,1,14,126
20/07/2021,Selangor,Gombak,Batu,237,16481,296,14905,2,179,1397
20/07/2021,Selangor,Gombak,Hulu Kelang,55,5226,115,4686,0,65,475
20/07/2021,Selangor,Gombak,Kuang,5,3412,89,3001,1,18,393
20/07/2021,Selangor,Gombak,Penjara,0,242,0,238,0,2,0
20/07/2021,Selangor,Gombak,Rawang,98,7070,162,6441,3,75,554
20/07/2021,Selangor,Gombak,Setapak,108,3336,58,3015,1,30,291
20/07/2021,Selangor,Hulu Langat,Ampang,376,16939,320,14749,8,210,1980
20/07/2021,Selangor,Hulu Langat,Beranang,76,1990,51,1346,0,20,624
20/07/2021,Selangor,Hulu Langat,Cheras,343,15659,266,14058,3,167,1434
20/07/2021,Selangor,Hulu Langat,Hulu Langat,77,3160,78,2592,0,33,535
20/07/2021,Selangor,Hulu Langat,Hulu Semenyih,0,10,0,3,0,0,7
20/07/2021,Selangor,Hulu Langat,Kajang,375,24246,378,21548,1,178,2520
20/07/2021,Selangor,Hulu Langat,Penjara,9,3086,41,2927,0,0,159
20/07/2021,Selangor,Hulu Langat,Semenyih,324,6087,76,5581,0,44,462
20/07/2021,Selangor,Hulu Selangor,Ampang Pechah,10,517,12,472,0,4,41
20/07/2021,Selangor,Hulu Selangor,Batang Kali,32,707,15,616,0,6,85
20/07/2021,Selangor,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
20/07/2021,Selangor,Hulu Selangor,Hulu Bernam,2,257,8,228,1,6,23
20/07/2021,Selangor,Hulu Selangor,Hulu Yam,17,450,0,81,0,3,366
20/07/2021,Selangor,Hulu Selangor,Kalumpang,5,303,0,266,1,3,34
20/07/2021,Selangor,Hulu Selangor,Kerling,0,87,2,79,0,0,8
20/07/2021,Selangor,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
20/07/2021,Selangor,Hulu Selangor,Penjara,0,277,0,277,0,0,0
20/07/2021,Selangor,Hulu Selangor,Pertak,0,0,0,0,0,0,0
20/07/2021,Selangor,Hulu Selangor,Rasa,3,316,8,296,0,4,16
20/07/2021,Selangor,Hulu Selangor,Serendah,99,5490,142,4937,0,37,516
20/07/2021,Selangor,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
20/07/2021,Selangor,Hulu Selangor,Sungai Tinggi,0,96,0,96,0,0,0
20/07/2021,Selangor,Klang,Kapar,102,22530,142,22212,0,63,255
20/07/2021,Selangor,Klang,Klang,910,41786,937,39952,0,273,1561
20/07/2021,Selangor,Klang,Penjara,0,13,0,13,0,0,0
20/07/2021,Selangor,Kuala Langat,Bandar,21,467,3,435,0,4,28
20/07/2021,Selangor,Kuala Langat,Batu,4,400,0,378,0,6,16
20/07/2021,Selangor,Kuala Langat,Jugra,6,442,3,421,0,2,19
20/07/2021,Selangor,Kuala Langat,Kelanang,2,194,2,178,0,1,15
20/07/2021,Selangor,Kuala Langat,Morib,10,559,2,529,0,12,18
20/07/2021,Selangor,Kuala Langat,Penjara,42,260,0,204,0,0,56
20/07/2021,Selangor,Kuala Langat,Tanjung 12(1),120,5769,77,5347,0,29,393
20/07/2021,Selangor,Kuala Langat,Tanjung 12(2),47,2122,29,2035,0,9,78
20/07/2021,Selangor,Kuala Langat,Telok Panglima Garang,95,6457,51,6236,0,33,188
20/07/2021,Selangor,Kuala Selangor,Api-Api,1,237,4,198,0,1,38
20/07/2021,Selangor,Kuala Selangor,Bestari Jaya,7,1766,5,1686,0,8,72
20/07/2021,Selangor,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
20/07/2021,Selangor,Kuala Selangor,Ijok,58,5017,134,4420,0,35,562
20/07/2021,Selangor,Kuala Selangor,Jeram,20,1526,17,1338,1,15,173
20/07/2021,Selangor,Kuala Selangor,Kuala Selangor,5,789,6,702,0,5,82
20/07/2021,Selangor,Kuala Selangor,Pasangan,1,53,0,46,0,0,7
20/07/2021,Selangor,Kuala Selangor,Penjara,0,12,0,12,0,0,0
20/07/2021,Selangor,Kuala Selangor,Tanjong Karang,7,787,4,738,0,12,37
20/07/2021,Selangor,Kuala Selangor,Ujong Permatang,1,138,0,130,0,2,6
20/07/2021,Selangor,Petaling,Bukit Raja,88,7490,150,7038,0,40,412
20/07/2021,Selangor,Petaling,Damansara,535,34229,847,31403,2,206,2620
20/07/2021,Selangor,Petaling,Penjara,0,18,0,17,0,0,1
20/07/2021,Selangor,Petaling,Petaling,520,35667,588,32986,6,401,2280
20/07/2021,Selangor,Petaling,Sungai Buloh,402,24412,543,22337,1,137,1938
20/07/2021,Selangor,Sabak Bernam,Bagan Nakhoda Omar,5,167,3,144,0,5,18
20/07/2021,Selangor,Sabak Bernam,Panchang Bedena,13,349,10,294,0,0,55
20/07/2021,Selangor,Sabak Bernam,Pasir Panjang,15,386,4,332,0,3,51
20/07/2021,Selangor,Sabak Bernam,Penjara,0,4,0,4,0,0,0
20/07/2021,Selangor,Sabak Bernam,Sabak,9,445,3,424,0,5,16
20/07/2021,Selangor,Sabak Bernam,Sungai Panjang,6,288,2,268,0,5,15
20/07/2021,Selangor,Sepang,Dengkil,128,12219,119,11595,0,57,567
20/07/2021,Selangor,Sepang,Labu,44,6781,25,6580,0,17,184
20/07/2021,Selangor,Sepang,Penjara,0,87,0,87,0,0,0
20/07/2021,Selangor,Sepang,Sepang,45,2186,14,2015,0,14,157
21/07/2021,Selangor,Gombak,Batu,396,16877,246,15151,11,190,1536
21/07/2021,Selangor,Gombak,Hulu Kelang,64,5290,84,4770,1,66,454
21/07/2021,Selangor,Gombak,Kuang,43,3455,25,3026,1,19,410
21/07/2021,Selangor,Gombak,Penjara,0,242,0,238,0,2,0
21/07/2021,Selangor,Gombak,Rawang,206,7276,126,6567,1,76,633
21/07/2021,Selangor,Gombak,Setapak,1,3337,38,3053,0,30,254
21/07/2021,Selangor,Hulu Langat,Ampang,478,17417,335,15084,1,211,2122
21/07/2021,Selangor,Hulu Langat,Beranang,95,2085,23,1369,0,20,696
21/07/2021,Selangor,Hulu Langat,Cheras,439,16098,231,14289,8,175,1634
21/07/2021,Selangor,Hulu Langat,Hulu Langat,78,3238,52,2644,1,34,560
21/07/2021,Selangor,Hulu Langat,Hulu Semenyih,0,10,5,8,0,0,2
21/07/2021,Selangor,Hulu Langat,Kajang,398,24644,241,21789,6,184,2671
21/07/2021,Selangor,Hulu Langat,Penjara,44,3130,44,2971,0,0,159
21/07/2021,Selangor,Hulu Langat,Semenyih,171,6258,58,5639,0,44,575
21/07/2021,Selangor,Hulu Selangor,Ampang Pechah,11,528,6,478,0,4,46
21/07/2021,Selangor,Hulu Selangor,Batang Kali,19,726,9,625,0,6,95
21/07/2021,Selangor,Hulu Selangor,Buluh Telur,0,1,0,1,0,0,0
21/07/2021,Selangor,Hulu Selangor,Hulu Bernam,8,265,3,231,2,8,26
21/07/2021,Selangor,Hulu Selangor,Hulu Yam,2,452,0,81,0,3,368
21/07/2021,Selangor,Hulu Selangor,Kalumpang,1,304,6,272,0,3,29
21/07/2021,Selangor,Hulu Selangor,Kerling,2,89,0,79,0,0,10
21/07/2021,Selangor,Hulu Selangor,Kuala Kalumpang,0,0,0,0,0,0,0
21/07/2021,Selangor,Hulu Selangor,Penjara,1,278,0,277,0,0,1
21/07/2021,Selangor,Hulu Selangor,Pertak,1,1,0,0,0,0,1
21/07/2021,Selangor,Hulu Selangor,Rasa,3,319,10,306,0,4,9
21/07/2021,Selangor,Hulu Selangor,Serendah,98,5588,105,5042,0,37,509
21/07/2021,Selangor,Hulu Selangor,Sungai Gumut,0,0,0,0,0,0,0
21/07/2021,Selangor,Hulu Selangor,Sungai Tinggi,0,96,0,96,0,0,0
21/07/2021,Selangor,Klang,Kapar,99,22629,114,22326,0,63,240
21/07/2021,Selangor,Klang,Klang,566,42352,779,40731,2,275,1346
21/07/2021,Selangor,Klang,Penjara,0,13,0,13,0,0,0
21/07/2021,Selangor,Kuala Langat,Bandar,6,473,9,444,0,4,25
21/07/2021,Selangor,Kuala Langat,Batu,4,404,0,378,1,7,19
21/07/2021,Selangor,Kuala Langat,Jugra,8,450,3,424,0,2,24
21/07/2021,Selangor,Kuala Langat,Kelanang,2,196,0,178,0,1,17
21/07/2021,Selangor,Kuala Langat,Morib,3,562,1,530,0,12,20
21/07/2021,Selangor,Kuala Langat,Penjara,33,293,0,204,0,0,89
21/07/2021,Selangor,Kuala Langat,Tanjung 12(1),118,5887,135,5482,2,31,374
21/07/2021,Selangor,Kuala Langat,Tanjung 12(2),39,2161,17,2052,1,10,99
21/07/2021,Selangor,Kuala Langat,Telok Panglima Garang,89,6546,60,6296,1,34,216
21/07/2021,Selangor,Kuala Selangor,Api-Api,0,237,0,198,0,1,38
21/07/2021,Selangor,Kuala Selangor,Bestari Jaya,28,1794,4,1690,1,9,95
21/07/2021,Selangor,Kuala Selangor,Hulu Tinggi,0,0,0,0,0,0,0
21/07/2021,Selangor,Kuala Selangor,Ijok,55,5072,61,4481,2,37,554
21/07/2021,Selangor,Kuala Selangor,Jeram,45,1571,11,1349,0,15,207
21/07/2021,Selangor,Kuala Selangor,Kuala Selangor,5,794,8,710,0,5,79
21/07/2021,Selangor,Kuala Selangor,Pasangan,0,53,0,46,0,0,7
21/07/2021,Selangor,Kuala Selangor,Penjara,0,12,0,12,0,0,0
21/07/2021,Selangor,Kuala Selangor,Tanjong Karang,13,800,2,740,0,12,48
21/07/2021,Selangor,Kuala Selangor,Ujong Permatang,0,138,0,130,0,2,6
